Training_Model,Test_Category,Specific_Environment,Emotion_Class,Precision,Recall,F1_Score,Overall_Model_Accuracy
Super_Model_Clean,Raw_Noisy,White_-5dB,WEIGHTED AVG,0.0345749675803783,0.14953271028037382,0.0504329932264426,0.14953271028037382
Super_Model_Clean,Raw_Noisy,White_0dB,Anger (W),0.45454545454545453,0.38461538461538464,0.4166666666666667,0.18691588785046728
Super_Model_Clean,Raw_Noisy,White_0dB,Boredom (L),0.0,0.0,0.0,0.18691588785046728
Super_Model_Clean,Raw_Noisy,White_0dB,Disgust (E),0.1232876712328767,1.0,0.21951219512195122,0.18691588785046728
Super_Model_Clean,Raw_Noisy,White_0dB,Anxiety/Fear (A),0.08333333333333333,0.07142857142857142,0.07692307692307693,0.18691588785046728
Super_Model_Clean,Raw_Noisy,White_0dB,Happiness (F),0.0,0.0,0.0,0.18691588785046728
Super_Model_Clean,Raw_Noisy,White_0dB,Sadness (T),0.0,0.0,0.0,0.18691588785046728
Super_Model_Clean,Raw_Noisy,White_0dB,Neutral (N),0.0,0.0,0.0,0.18691588785046728
Super_Model_Clean,Raw_Noisy,White_0dB,MACRO AVG,0.09445235130166638,0.20800627943485087,0.10187170553024212,0.18691588785046728
Super_Model_Clean,Raw_Noisy,White_0dB,WEIGHTED AVG,0.13172371519574183,0.18691588785046728,0.12977445015284084,0.18691588785046728
Super_Model_Clean,Raw_Noisy,White_10dB,Anger (W),0.40384615384615385,0.8076923076923077,0.5384615384615384,0.3364485981308411
Super_Model_Clean,Raw_Noisy,White_10dB,Boredom (L),0.0,0.0,0.0,0.3364485981308411
Super_Model_Clean,Raw_Noisy,White_10dB,Disgust (E),0.22857142857142856,0.8888888888888888,0.36363636363636365,0.3364485981308411
Super_Model_Clean,Raw_Noisy,White_10dB,Anxiety/Fear (A),0.2222222222222222,0.14285714285714285,0.17391304347826086,0.3364485981308411
Super_Model_Clean,Raw_Noisy,White_10dB,Happiness (F),0.0,0.0,0.0,0.3364485981308411
Super_Model_Clean,Raw_Noisy,White_10dB,Sadness (T),0.8333333333333334,0.4166666666666667,0.5555555555555556,0.3364485981308411
Super_Model_Clean,Raw_Noisy,White_10dB,Neutral (N),0.0,0.0,0.0,0.3364485981308411
Super_Model_Clean,Raw_Noisy,White_10dB,MACRO AVG,0.2411390197104483,0.322300715157858,0.23308092873310263,0.3364485981308411
Super_Model_Clean,Raw_Noisy,White_10dB,WEIGHTED AVG,0.23989022400237353,0.3364485981308411,0.24648763129055695,0.3364485981308411
Super_Model_Clean,Raw_Noisy,White_15dB,Anger (W),0.45454545454545453,0.9615384615384616,0.6172839506172839,0.48598130841121495
Super_Model_Clean,Raw_Noisy,White_15dB,Boredom (L),0.3333333333333333,0.0625,0.10526315789473684,0.48598130841121495
Super_Model_Clean,Raw_Noisy,White_15dB,Disgust (E),0.38095238095238093,0.8888888888888888,0.5333333333333333,0.48598130841121495
Super_Model_Clean,Raw_Noisy,White_15dB,Anxiety/Fear (A),0.4666666666666667,0.5,0.4827586206896552,0.48598130841121495
Super_Model_Clean,Raw_Noisy,White_15dB,Happiness (F),0.0,0.0,0.0,0.48598130841121495
Super_Model_Clean,Raw_Noisy,White_15dB,Sadness (T),0.875,0.5833333333333334,0.7,0.48598130841121495
Super_Model_Clean,Raw_Noisy,White_15dB,Neutral (N),1.0,0.25,0.4,0.48598130841121495
Super_Model_Clean,Raw_Noisy,White_15dB,MACRO AVG,0.501499690785405,0.46375152625152627,0.4055198660764299,0.48598130841121495
Super_Model_Clean,Raw_Noisy,White_15dB,WEIGHTED AVG,0.5010599991908403,0.48598130841121495,0.4120767657198163,0.48598130841121495
Super_Model_Clean,Raw_Noisy,White_5dB,Anger (W),0.4,0.7692307692307693,0.5263157894736842,0.32710280373831774
Super_Model_Clean,Raw_Noisy,White_5dB,Boredom (L),0.6666666666666666,0.125,0.21052631578947367,0.32710280373831774
Super_Model_Clean,Raw_Noisy,White_5dB,Disgust (E),0.19148936170212766,1.0,0.32142857142857145,0.32710280373831774
Super_Model_Clean,Raw_Noisy,White_5dB,Anxiety/Fear (A),0.25,0.07142857142857142,0.1111111111111111,0.32710280373831774
Super_Model_Clean,Raw_Noisy,White_5dB,Happiness (F),0.0,0.0,0.0,0.32710280373831774
Super_Model_Clean,Raw_Noisy,White_5dB,Sadness (T),1.0,0.25,0.4,0.32710280373831774
Super_Model_Clean,Raw_Noisy,White_5dB,Neutral (N),0.0,0.0,0.0,0.32710280373831774
Super_Model_Clean,Raw_Noisy,White_5dB,MACRO AVG,0.35830800405268487,0.31652276295133436,0.22419739825754867,0.32710280373831774
Super_Model_Clean,Raw_Noisy,White_5dB,WEIGHTED AVG,0.35785113011201697,0.32710280373831774,0.24580415212486043,0.32710280373831774
Super_Model_Clean,CTSP_Enhanced,Cafe_-10dB,Anger (W),0.2727272727272727,0.6923076923076923,0.391304347826087,0.205607476635514
Super_Model_Clean,CTSP_Enhanced,Cafe_-10dB,Boredom (L),0.0,0.0,0.0,0.205607476635514
Super_Model_Clean,CTSP_Enhanced,Cafe_-10dB,Disgust (E),0.1111111111111111,0.4444444444444444,0.17777777777777778,0.205607476635514
Super_Model_Clean,CTSP_Enhanced,Cafe_-10dB,Anxiety/Fear (A),0.0,0.0,0.0,0.205607476635514
Super_Model_Clean,CTSP_Enhanced,Cafe_-10dB,Happiness (F),0.0,0.0,0.0,0.205607476635514
Super_Model_Clean,CTSP_Enhanced,Cafe_-10dB,Sadness (T),0.0,0.0,0.0,0.205607476635514
Super_Model_Clean,CTSP_Enhanced,Cafe_-10dB,Neutral (N),0.0,0.0,0.0,0.205607476635514
Super_Model_Clean,CTSP_Enhanced,Cafe_-10dB,MACRO AVG,0.05483405483405483,0.1623931623931624,0.08129744651483782,0.205607476635514
Super_Model_Clean,CTSP_Enhanced,Cafe_-10dB,WEIGHTED AVG,0.07561597281223449,0.205607476635514,0.11003657049979683,0.205607476635514
Super_Model_Clean,CTSP_Enhanced,Cafe_-5dB,Anger (W),0.28735632183908044,0.9615384615384616,0.4424778761061947,0.2523364485981308
