Training_Model,Test_Category,Specific_Environment,Emotion_Class,Precision,Recall,F1_Score,Overall_Model_Accuracy
Trained_on_Clean,Raw_Noisy,Cafe_10dB,Neutral (N),0.8,0.25,0.38095238095238093,0.4392523364485981
Trained_on_Clean,Raw_Noisy,Cafe_10dB,MACRO AVG,0.48486394557823126,0.435919239490668,0.41167693827792357,0.4392523364485981
Trained_on_Clean,Raw_Noisy,Cafe_10dB,WEIGHTED AVG,0.4832443257676902,0.4392523364485981,0.4166539014750423,0.4392523364485981
Trained_on_Clean,Raw_Noisy,Cafe_15dB,Anger (W),0.5,0.6538461538461539,0.5666666666666667,0.5233644859813084
Trained_on_Clean,Raw_Noisy,Cafe_15dB,Boredom (L),0.4444444444444444,0.5,0.47058823529411764,0.5233644859813084
Trained_on_Clean,Raw_Noisy,Cafe_15dB,Disgust (E),0.4375,0.7777777777777778,0.56,0.5233644859813084
Trained_on_Clean,Raw_Noisy,Cafe_15dB,Anxiety/Fear (A),0.6923076923076923,0.6428571428571429,0.6666666666666666,0.5233644859813084
Trained_on_Clean,Raw_Noisy,Cafe_15dB,Happiness (F),0.2,0.07142857142857142,0.10526315789473684,0.5233644859813084
Trained_on_Clean,Raw_Noisy,Cafe_15dB,Sadness (T),0.7272727272727273,0.6666666666666666,0.6956521739130435,0.5233644859813084
Trained_on_Clean,Raw_Noisy,Cafe_15dB,Neutral (N),0.6,0.375,0.46153846153846156,0.5233644859813084
Trained_on_Clean,Raw_Noisy,Cafe_15dB,MACRO AVG,0.514503552003552,0.5267966160823303,0.5037679088533846,0.5233644859813084
Trained_on_Clean,Raw_Noisy,Cafe_15dB,WEIGHTED AVG,0.5127868367354348,0.5233644859813084,0.5031981692847737,0.5233644859813084
Trained_on_Clean,Raw_Noisy,Cafe_5dB,Anger (W),0.3958333333333333,0.7307692307692307,0.5135135135135135,0.38317757009345793
Trained_on_Clean,Raw_Noisy,Cafe_5dB,Boredom (L),0.4,0.25,0.3076923076923077,0.38317757009345793
Trained_on_Clean,Raw_Noisy,Cafe_5dB,Disgust (E),0.2857142857142857,0.8888888888888888,0.43243243243243246,0.38317757009345793
Trained_on_Clean,Raw_Noisy,Cafe_5dB,Anxiety/Fear (A),0.5,0.5,0.5,0.38317757009345793
Trained_on_Clean,Raw_Noisy,Cafe_5dB,Happiness (F),0.2,0.07142857142857142,0.10526315789473684,0.38317757009345793
